run_id,seed,scenario,policy,profit,revenue,boarded_load_factor,accepted_booking_load_factor,booking_rate,avg_fare,denied_boardings,no_show_count,ticket_revenue,ancillary_revenue,total_cost
5,2031,overbook_bump_stress,static,26294.0,43500.0,0.9,0.9666666666666667,0.8613861386138614,220.0,0,12,38280.0,5220.0,17206.0
6,2032,overbook_bump_stress,static,23048.0,39750.0,0.8555555555555555,0.8833333333333333,0.7871287128712872,220.0,0,5,34980.0,4770.0,16702.0
7,2033,overbook_bump_stress,static,23548.0,40250.0,0.8555555555555555,0.8944444444444445,0.7970297029702971,220.0,0,7,35420.0,4830.0,16702.0
8,2034,overbook_bump_stress,static,20619.0,36250.0,0.7611111111111111,0.8055555555555556,0.7178217821782178,220.0,0,8,31900.0,4350.0,15631.0
9,2035,overbook_bump_stress,static,24540.0,47000.0,1.0,1.0444444444444445,0.9306930693069307,220.0,4,4,41360.0,5640.0,22460.0
10,2036,overbook_bump_stress,static,26290.0,48750.0,1.0,1.0833333333333333,0.9653465346534653,220.0,4,11,42900.0,5850.0,22460.0
11,2037,overbook_bump_stress,static,20806.0,36500.0,0.7666666666666667,0.8111111111111111,0.7227722772277227,220.0,0,8,32120.0,4380.0,15694.0
12,2038,overbook_bump_stress,static,23235.0,40000.0,0.8611111111111112,0.8888888888888888,0.7920792079207921,220.0,0,5,35200.0,4800.0,16765.0
13,2039,overbook_bump_stress,static,21863.0,38250.0,0.8277777777777777,0.85,0.7574257425742574,220.0,0,4,33660.0,4590.0,16387.0
14,2040,overbook_bump_stress,static,26100.0,46500.0,1.0,1.0333333333333334,0.9207920792079208,220.0,2,4,40920.0,5580.0,20400.0
15,2041,overbook_bump_stress,static,21739.0,38000.0,0.8166666666666667,0.8444444444444444,0.7524752475247525,220.0,0,5,33440.0,4560.0,16261.0
16,2042,overbook_bump_stress,static,24107.0,41250.0,0.8944444444444445,0.9166666666666666,0.8168316831683168,220.0,0,4,36300.0,4950.0,17143.0
17,2043,overbook_bump_stress,static,21802.0,38000.0,0.8111111111111111,0.8444444444444444,0.7524752475247525,220.0,0,6,33440.0,4560.0,16198.0
18,2044,overbook_bump_stress,static,23922.0,40750.0,0.8666666666666667,0.9055555555555556,0.806930693069307,220.0,0,7,35860.0,4890.0,16828.0
19,2045,overbook_bump_stress,static,22487.0,39000.0,0.8388888888888889,0.8666666666666667,0.7722772277227723,220.0,0,5,34320.0,4680.0,16513.0
20,2046,overbook_bump_stress,static,26788.0,44750.0,0.9666666666666667,0.9944444444444445,0.8861386138613861,220.0,0,5,39380.0,5370.0,17962.0
21,2047,overbook_bump_stress,static,24296.0,41250.0,0.8777777777777778,0.9166666666666666,0.8168316831683168,220.0,0,7,36300.0,4950.0,16954.0
22,2048,overbook_bump_stress,static,24109.0,41000.0,0.8722222222222222,0.9111111111111111,0.8118811881188119,220.0,0,7,36080.0,4920.0,16891.0
23,2049,overbook_bump_stress,static,24670.0,41750.0,0.8888888888888888,0.9277777777777778,0.8267326732673267,220.0,0,7,36740.0,5010.0,17080.0
24,2050,overbook_bump_stress,static,19300.0,50000.0,1.0,1.1111111111111112,0.9900990099009901,220.0,12,8,44000.0,6000.0,30700.0
25,2051,overbook_bump_stress,static,25979.0,43500.0,0.9277777777777778,0.9666666666666667,0.8613861386138614,220.0,0,7,38280.0,5220.0,17521.0
26,2052,overbook_bump_stress,static,22304.0,38250.0,0.7888888888888889,0.85,0.7574257425742574,220.0,0,11,33660.0,4590.0,15946.0
27,2053,overbook_bump_stress,static,21802.0,38000.0,0.8111111111111111,0.8444444444444444,0.7524752475247525,220.0,0,6,33440.0,4560.0,16198.0
28,2054,overbook_bump_stress,static,28414.0,46250.0,0.9555555555555556,1.0277777777777777,0.9158415841584159,220.0,0,13,40700.0,5550.0,17836.0
29,2055,overbook_bump_stress,static,24546.0,41500.0,0.8777777777777778,0.9222222222222223,0.8217821782178217,220.0,0,8,36520.0,4980.0,16954.0
30,2056,overbook_bump_stress,static,25357.0,42500.0,0.8944444444444445,0.9444444444444444,0.8415841584158416,220.0,0,9,37400.0,5100.0,17143.0
31,2057,overbook_bump_stress,static,24294.0,41500.0,0.9,0.9222222222222223,0.8217821782178217,220.0,0,4,36520.0,4980.0,17206.0
32,2058,overbook_bump_stress,static,23611.0,40250.0,0.85,0.8944444444444445,0.7970297029702971,220.0,0,8,35420.0,4830.0,16639.0
33,2059,overbook_bump_stress,static,21924.0,38500.0,0.8444444444444444,0.8555555555555555,0.7623762376237624,220.0,0,2,33880.0,4620.0,16576.0
34,2060,overbook_bump_stress,static,23174.0,39750.0,0.8444444444444444,0.8833333333333333,0.7871287128712872,220.0,0,7,34980.0,4770.0,16576.0
35,2061,overbook_bump_stress,static,23174.0,39750.0,0.8444444444444444,0.8833333333333333,0.7871287128712872,220.0,0,7,34980.0,4770.0,16576.0
36,2062,overbook_bump_stress,static,26849.0,45000.0,0.9833333333333333,1.0,0.8910891089108911,220.0,0,3,39600.0,5400.0,18151.0
37,2063,overbook_bump_stress,static,26666.0,44250.0,0.9333333333333333,0.9833333333333333,0.8762376237623762,220.0,0,9,38940.0,5310.0,17584.0
38,2064,overbook_bump_stress,static,24233.0,41250.0,0.8833333333333333,0.9166666666666666,0.8168316831683168,220.0,0,6,36300.0,4950.0,17017.0
39,2065,overbook_bump_stress,static,27475.0,45500.0,0.9722222222222222,1.011111111111111,0.900990099009901,220.0,0,7,40040.0,5460.0,18025.0
40,2066,overbook_bump_stress,static,16740.0,49500.0,1.0,1.1,0.9801980198019802,220.0,14,4,43560.0,5940.0,32760.0
41,2067,overbook_bump_stress,static,26570.0,48000.0,1.0,1.0666666666666667,0.9504950495049505,220.0,3,9,42240.0,5760.0,21430.0
42,2068,overbook_bump_stress,static,24109.0,41000.0,0.8722222222222222,0.9111111111111111,0.8118811881188119,220.0,0,7,36080.0,4920.0,16891.0
43,2069,overbook_bump_stress,static,23237.0,39750.0,0.8388888888888889,0.8833333333333333,0.7871287128712872,220.0,0,8,34980.0,4770.0,16513.0
44,2070,overbook_bump_stress,static,22613.0,39000.0,0.8277777777777777,0.8666666666666667,0.7722772277227723,220.0,0,7,34320.0,4680.0,16387.0
45,2071,overbook_bump_stress,static,22239.0,38500.0,0.8166666666666667,0.8555555555555555,0.7623762376237624,220.0,0,7,33880.0,4620.0,16261.0
46,2072,overbook_bump_stress,static,25670.0,42750.0,0.8888888888888888,0.95,0.8465346534653465,220.0,0,11,37620.0,5130.0,17080.0
47,2073,overbook_bump_stress,static,26416.0,44000.0,0.9333333333333333,0.9777777777777777,0.8712871287128713,220.0,0,8,38720.0,5280.0,17584.0
48,2074,overbook_bump_stress,static,26853.0,44500.0,0.9388888888888889,0.9888888888888889,0.8811881188118812,220.0,0,9,39160.0,5340.0,17647.0
49,2075,overbook_bump_stress,static,22676.0,39000.0,0.8222222222222222,0.8666666666666667,0.7722772277227723,220.0,0,8,34320.0,4680.0,16324.0
50,2076,overbook_bump_stress,static,27227.0,45000.0,0.95,1.0,0.8910891089108911,220.0,0,9,39600.0,5400.0,17773.0
51,2077,overbook_bump_stress,static,26353.0,44000.0,0.9388888888888889,0.9777777777777777,0.8712871287128713,220.0,0,7,38720.0,5280.0,17647.0
52,2078,overbook_bump_stress,static,23361.0,40000.0,0.85,0.8888888888888888,0.7920792079207921,220.0,0,7,35200.0,4800.0,16639.0
53,2079,overbook_bump_stress,static,21617.0,37500.0,0.7833333333333333,0.8333333333333334,0.7425742574257426,220.0,0,9,33000.0,4500.0,15883.0
54,2080,overbook_bump_stress,static,19810.0,35000.0,0.7222222222222222,0.7777777777777778,0.693069306930693,220.0,0,10,30800.0,4200.0,15190.0
55,2081,overbook_bump_stress,static,21613.0,38000.0,0.8277777777777777,0.8444444444444444,0.7524752475247525,220.0,0,3,33440.0,4560.0,16387.0
56,2082,overbook_bump_stress,static,20495.0,36000.0,0.75,0.8,0.7128712871287128,220.0,0,9,31680.0,4320.0,15505.0
57,2083,overbook_bump_stress,static,25481.0,42750.0,0.9055555555555556,0.95,0.8465346534653465,220.0,0,8,37620.0,5130.0,17269.0
58,2084,overbook_bump_stress,static,24672.0,41500.0,0.8666666666666667,0.9222222222222223,0.8217821782178217,220.0,0,10,36520.0,4980.0,16828.0
59,2085,overbook_bump_stress,static,23422.0,40250.0,0.8666666666666667,0.8944444444444445,0.7970297029702971,220.0,0,5,35420.0,4830.0,16828.0
60,2086,overbook_bump_stress,static,25729.0,43250.0,0.9277777777777778,0.9611111111111111,0.8564356435643564,220.0,0,6,38060.0,5190.0,17521.0
61,2087,overbook_bump_stress,static,23985.0,40750.0,0.8611111111111112,0.9055555555555556,0.806930693069307,220.0,0,8,35860.0,4890.0,16765.0
62,2088,overbook_bump_stress,static,27040.0,44750.0,0.9444444444444444,0.9944444444444445,0.8861386138613861,220.0,0,9,39380.0,5370.0,17710.0
63,2089,overbook_bump_stress,static,26983.0,44000.0,0.8833333333333333,0.9777777777777777,0.8712871287128713,220.0,0,17,38720.0,5280.0,17017.0
64,2090,overbook_bump_stress,static,25542.0,43000.0,0.9222222222222223,0.9555555555555556,0.8514851485148515,220.0,0,6,37840.0,5160.0,17458.0
65,2091,overbook_bump_stress,static,26727.0,44500.0,0.95,0.9888888888888889,0.8811881188118812,220.0,0,7,39160.0,5340.0,17773.0
66,2092,overbook_bump_stress,static,24483.0,41500.0,0.8833333333333333,0.9222222222222223,0.8217821782178217,220.0,0,7,36520.0,4980.0,17017.0
67,2093,overbook_bump_stress,static,26294.0,43500.0,0.9,0.9666666666666667,0.8613861386138614,220.0,0,12,38280.0,5220.0,17206.0
68,2094,overbook_bump_stress,static,22552.0,38750.0,0.8111111111111111,0.8611111111111112,0.7673267326732673,220.0,0,9,34100.0,4650.0,16198.0
69,2095,overbook_bump_stress,static,24046.0,41000.0,0.8777777777777778,0.9111111111111111,0.8118811881188119,220.0,0,6,36080.0,4920.0,16954.0
70,2096,overbook_bump_stress,static,23733.0,40750.0,0.8833333333333333,0.9055555555555556,0.806930693069307,220.0,0,4,35860.0,4890.0,17017.0
71,2097,overbook_bump_stress,static,24668.0,42000.0,0.9111111111111111,0.9333333333333333,0.8316831683168316,220.0,0,4,36960.0,5040.0,17332.0
72,2098,overbook_bump_stress,static,20741.0,36750.0,0.7944444444444444,0.8166666666666667,0.7277227722772277,220.0,0,4,32340.0,4410.0,16009.0
73,2099,overbook_bump_stress,static,26166.0,43750.0,0.9333333333333333,0.9722222222222222,0.8663366336633663,220.0,0,7,38500.0,5250.0,17584.0
74,2100,overbook_bump_stress,static,25070.0,46500.0,1.0,1.0333333333333334,0.9207920792079208,220.0,3,3,40920.0,5580.0,21430.0
75,2101,overbook_bump_stress,static,23800.0,40250.0,0.8333333333333334,0.8944444444444445,0.7970297029702971,220.0,0,11,35420.0,4830.0,16450.0
76,2102,overbook_bump_stress,static,20806.0,36500.0,0.7666666666666667,0.8111111111111111,0.7227722772277227,220.0,0,8,32120.0,4380.0,15694.0
77,2103,overbook_bump_stress,static,21241.0,37250.0,0.7944444444444444,0.8277777777777777,0.7376237623762376,220.0,0,6,32780.0,4470.0,16009.0
78,2104,overbook_bump_stress,static,22489.0,38750.0,0.8166666666666667,0.8611111111111112,0.7673267326732673,220.0,0,8,34100.0,4650.0,16261.0
79,2105,overbook_bump_stress,static,23422.0,40250.0,0.8666666666666667,0.8944444444444445,0.7970297029702971,220.0,0,5,35420.0,4830.0,16828.0
80,2106,overbook_bump_stress,static,24361.0,41000.0,0.85,0.9111111111111111,0.8118811881188119,220.0,0,11,36080.0,4920.0,16639.0
81,2107,overbook_bump_stress,static,25111.0,41750.0,0.85,0.9277777777777778,0.8267326732673267,220.0,0,14,36740.0,5010.0,16639.0
82,2108,overbook_bump_stress,static,24424.0,41000.0,0.8444444444444444,0.9111111111111111,0.8118811881188119,220.0,0,12,36080.0,4920.0,16576.0
83,2109,overbook_bump_stress,static,23800.0,40250.0,0.8333333333333334,0.8944444444444445,0.7970297029702971,220.0,0,11,35420.0,4830.0,16450.0
84,2110,overbook_bump_stress,static,15430.0,50250.0,1.0,1.1166666666666667,0.995049504950495,220.0,16,5,44220.0,6030.0,34820.0
85,2111,overbook_bump_stress,static,22800.0,39250.0,0.8333333333333334,0.8722222222222222,0.7772277227722773,220.0,0,7,34540.0,4710.0,16450.0
86,2112,overbook_bump_stress,static,25357.0,42500.0,0.8944444444444445,0.9444444444444444,0.8415841584158416,220.0,0,9,37400.0,5100.0,17143.0
87,2113,overbook_bump_stress,static,21928.0,38000.0,0.8,0.8444444444444444,0.7524752475247525,220.0,0,8,33440.0,4560.0,16072.0
88,2114,overbook_bump_stress,static,21739.0,38000.0,0.8166666666666667,0.8444444444444444,0.7524752475247525,220.0,0,5,33440.0,4560.0,16261.0
89,2115,overbook_bump_stress,static,21182.0,36750.0,0.7555555555555555,0.8166666666666667,0.7277227722772277,220.0,0,11,32340.0,4410.0,15568.0
90,2116,overbook_bump_stress,static,26229.0,43750.0,0.9277777777777778,0.9722222222222222,0.8663366336633663,220.0,0,8,38500.0,5250.0,17521.0
91,2117,overbook_bump_stress,static,26727.0,44500.0,0.95,0.9888888888888889,0.8811881188118812,220.0,0,7,39160.0,5340.0,17773.0
92,2118,overbook_bump_stress,static,24735.0,41500.0,0.8611111111111112,0.9222222222222223,0.8217821782178217,220.0,0,11,36520.0,4980.0,16765.0
93,2119,overbook_bump_stress,static,27038.0,45000.0,0.9666666666666667,1.0,0.8910891089108911,220.0,0,6,39600.0,5400.0,17962.0
94,2120,overbook_bump_stress,static,19121.0,34500.0,0.7388888888888889,0.7666666666666667,0.6831683168316832,220.0,0,5,30360.0,4140.0,15379.0
95,2121,overbook_bump_stress,static,21617.0,37500.0,0.7833333333333333,0.8333333333333334,0.7425742574257426,220.0,0,9,33000.0,4500.0,15883.0
96,2122,overbook_bump_stress,static,21860.0,50500.0,1.0,1.1222222222222222,1.0,220.0,10,12,44440.0,6060.0,28640.0
97,2123,overbook_bump_stress,static,24109.0,41000.0,0.8722222222222222,0.9111111111111111,0.8118811881188119,220.0,0,7,36080.0,4920.0,16891.0
98,2124,overbook_bump_stress,static,23050.0,39500.0,0.8333333333333334,0.8777777777777778,0.7821782178217822,220.0,0,8,34760.0,4740.0,16450.0
99,2125,overbook_bump_stress,static,24046.0,41000.0,0.8777777777777778,0.9111111111111111,0.8118811881188119,220.0,0,6,36080.0,4920.0,16954.0
0,1002029,overbook_bump_stress,rule_based,16380.871287128713,43668.0,1.0,1.1222222222222222,1.0,186.17821782178217,10,12,37608.0,6060.0,27287.128712871287
1,1002030,overbook_bump_stress,rule_based,11115.069306930694,43818.0,1.0,1.1222222222222222,1.0,186.92079207920793,16,6,37758.0,6060.0,32702.930693069306
2,1002031,overbook_bump_stress,rule_based,9088.019801980197,43458.0,1.0,1.1222222222222222,1.0,185.13861386138615,18,4,37398.0,6060.0,34369.9801980198
3,1002032,overbook_bump_stress,rule_based,14545.702970297032,43608.0,1.0,1.1222222222222222,1.0,185.88118811881188,12,10,37548.0,6060.0,29062.297029702968
4,1002033,overbook_bump_stress,rule_based,13719.009900990099,43698.0,1.0,1.1222222222222222,1.0,186.32673267326732,13,9,37638.0,6060.0,29978.9900990099
5,1002034,overbook_bump_stress,rule_based,15533.089108910892,43728.0,1.0,1.1222222222222222,1.0,186.47524752475246,11,11,37668.0,6060.0,28194.91089108911
6,1002035,overbook_bump_stress,rule_based,14591.445544554455,43668.0,1.0,1.1222222222222222,1.0,186.17821782178217,12,10,37608.0,6060.0,29076.554455445545
7,1002036,overbook_bump_stress,rule_based,16236.514851485146,43488.0,1.0,1.1222222222222222,1.0,185.2871287128713,10,12,37428.0,6060.0,27251.485148514854
8,1002037,overbook_bump_stress,rule_based,18858.27722772277,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,7,15,37368.0,6060.0,24569.72277227723
9,1002038,overbook_bump_stress,rule_based,13407.128712871287,43278.0,1.0,1.1222222222222222,1.0,184.24752475247524,13,9,37218.0,6060.0,29870.871287128713
10,1002039,overbook_bump_stress,rule_based,13674.455445544554,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,13,9,37578.0,6060.0,29963.544554455446
11,1002040,overbook_bump_stress,rule_based,13652.178217821784,43608.0,1.0,1.1222222222222222,1.0,185.88118811881188,13,9,37548.0,6060.0,29955.821782178216
12,1002041,overbook_bump_stress,rule_based,18164.848484848484,42762.0,1.0,1.1,0.9801980198019802,185.96969696969697,7,11,36822.0,5940.0,24597.151515151516
13,1002042,overbook_bump_stress,rule_based,15580.019801980197,43788.0,1.0,1.1222222222222222,1.0,186.77227722772278,11,11,37728.0,6060.0,28207.980198019803
14,1002043,overbook_bump_stress,rule_based,18321.78217821782,43848.0,1.0,1.1222222222222222,1.0,187.06930693069307,8,14,37788.0,6060.0,25526.21782178218
15,1002044,overbook_bump_stress,rule_based,11949.485148514854,43728.0,1.0,1.1222222222222222,1.0,186.47524752475246,15,7,37668.0,6060.0,31778.514851485146
16,1002045,overbook_bump_stress,rule_based,14431.346534653465,43458.0,1.0,1.1222222222222222,1.0,185.13861386138615,12,10,37398.0,6060.0,29026.653465346535
17,1002046,overbook_bump_stress,rule_based,17152.31683168317,43518.0,1.0,1.1222222222222222,1.0,185.43564356435644,9,13,37458.0,6060.0,26365.68316831683
18,1002047,overbook_bump_stress,rule_based,12671.920792079207,43488.0,1.0,1.1222222222222222,1.0,185.2871287128713,14,8,37428.0,6060.0,30816.079207920793
19,1002048,overbook_bump_stress,rule_based,12715.287128712873,43548.0,1.0,1.1222222222222222,1.0,185.58415841584159,14,8,37488.0,6060.0,30832.712871287127
20,1002049,overbook_bump_stress,rule_based,11717.504950495051,43398.0,1.0,1.1222222222222222,1.0,184.84158415841586,15,7,37338.0,6060.0,31680.49504950495
21,1002050,overbook_bump_stress,rule_based,24403.881188118812,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,1,21,37578.0,6060.0,19234.118811881188
22,1002051,overbook_bump_stress,rule_based,9958.673267326732,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,17,5,37368.0,6060.0,33469.32673267327
23,1002052,overbook_bump_stress,rule_based,15462.69306930693,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,11,11,37578.0,6060.0,28175.30693069307
24,1002053,overbook_bump_stress,rule_based,15556.554455445545,43758.0,1.0,1.1222222222222222,1.0,186.62376237623764,11,11,37698.0,6060.0,28201.445544554455
25,1002054,overbook_bump_stress,rule_based,13629.90099009901,43578.0,1.0,1.1222222222222222,1.0,185.73267326732673,13,9,37518.0,6060.0,29948.09900990099
26,1002055,overbook_bump_stress,rule_based,12845.38613861386,43728.0,1.0,1.1222222222222222,1.0,186.47524752475246,14,8,37668.0,6060.0,30882.61386138614
27,1002056,overbook_bump_stress,rule_based,16428.9900990099,43728.0,1.0,1.1222222222222222,1.0,186.47524752475246,10,12,37668.0,6060.0,27299.0099009901
28,1002057,overbook_bump_stress,rule_based,15439.227722772277,43608.0,1.0,1.1222222222222222,1.0,185.88118811881188,11,11,37548.0,6060.0,28168.772277227723
29,1002058,overbook_bump_stress,rule_based,16212.455445544554,43458.0,1.0,1.1222222222222222,1.0,185.13861386138615,10,12,37398.0,6060.0,27245.544554455446
30,1002059,overbook_bump_stress,rule_based,13563.069306930694,43488.0,1.0,1.1222222222222222,1.0,185.2871287128713,13,9,37428.0,6060.0,29924.930693069306
31,1002060,overbook_bump_stress,rule_based,19065.0099009901,43668.0,1.0,1.1222222222222222,1.0,186.17821782178217,7,15,37608.0,6060.0,24602.9900990099
32,1002061,overbook_bump_stress,rule_based,14477.089108910892,43518.0,1.0,1.1222222222222222,1.0,185.43564356435644,12,10,37458.0,6060.0,29040.91089108911
33,1002062,overbook_bump_stress,rule_based,14408.475247524751,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,12,10,37368.0,6060.0,29019.52475247525
34,1002063,overbook_bump_stress,rule_based,15181.10891089109,43278.0,1.0,1.1222222222222222,1.0,184.24752475247524,11,11,37218.0,6060.0,28096.89108910891
35,1002064,overbook_bump_stress,rule_based,12888.752475247522,43788.0,1.0,1.1222222222222222,1.0,186.77227722772278,14,8,37728.0,6060.0,30899.247524752478
36,1002065,overbook_bump_stress,rule_based,11033.089108910892,43698.0,1.0,1.1222222222222222,1.0,186.32673267326732,16,6,37638.0,6060.0,32664.91089108911
37,1002066,overbook_bump_stress,rule_based,16453.049504950497,43758.0,1.0,1.1222222222222222,1.0,186.62376237623764,10,12,37698.0,6060.0,27304.950495049503
38,1002067,overbook_bump_stress,rule_based,8309.742574257427,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,19,3,37578.0,6060.0,35328.25742574257
39,1002068,overbook_bump_stress,rule_based,11176.554455445545,43908.0,1.0,1.1222222222222222,1.0,187.36633663366337,16,6,37848.0,6060.0,32731.445544554455
40,1002069,overbook_bump_stress,rule_based,12736.970297029704,43578.0,1.0,1.1222222222222222,1.0,185.73267326732673,14,8,37518.0,6060.0,30841.029702970296
41,1002070,overbook_bump_stress,rule_based,18044.059405940592,43518.0,1.0,1.1222222222222222,1.0,185.43564356435644,8,14,37458.0,6060.0,25473.940594059408
42,1002071,overbook_bump_stress,rule_based,12823.702970297032,43698.0,1.0,1.1222222222222222,1.0,186.32673267326732,14,8,37638.0,6060.0,30874.297029702968
43,1002072,overbook_bump_stress,rule_based,18044.059405940592,43518.0,1.0,1.1222222222222222,1.0,185.43564356435644,8,14,37458.0,6060.0,25473.940594059408
44,1002073,overbook_bump_stress,rule_based,11991.663366336634,43788.0,1.0,1.1222222222222222,1.0,186.77227722772278,15,7,37728.0,6060.0,31796.336633663366
45,1002074,overbook_bump_stress,rule_based,12650.237623762376,43458.0,1.0,1.1222222222222222,1.0,185.13861386138615,14,8,37398.0,6060.0,30807.762376237624
46,1002075,overbook_bump_stress,rule_based,12758.653465346535,43608.0,1.0,1.1222222222222222,1.0,185.88118811881188,14,8,37548.0,6060.0,30849.346534653465
47,1002076,overbook_bump_stress,rule_based,15392.297029702968,43548.0,1.0,1.1222222222222222,1.0,185.58415841584159,11,11,37488.0,6060.0,28155.702970297032
48,1002077,overbook_bump_stress,rule_based,12671.920792079207,43488.0,1.0,1.1222222222222222,1.0,185.2871287128713,14,8,37428.0,6060.0,30816.079207920793
49,1002078,overbook_bump_stress,rule_based,15298.435643564357,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,11,11,37368.0,6060.0,28129.564356435643
50,1002079,overbook_bump_stress,rule_based,17892.574257425742,43338.0,1.0,1.1222222222222222,1.0,184.54455445544554,8,14,37278.0,6060.0,25445.425742574258
51,1002080,overbook_bump_stress,rule_based,10869.128712871287,43458.0,1.0,1.1222222222222222,1.0,185.13861386138615,16,6,37398.0,6060.0,32588.871287128713
52,1002081,overbook_bump_stress,rule_based,12780.336633663366,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,14,8,37578.0,6060.0,30857.663366336634
53,1002082,overbook_bump_stress,rule_based,11886.217821782178,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,15,7,37578.0,6060.0,31751.78217821782
54,1002083,overbook_bump_stress,rule_based,16986.2,43410.0,1.0,1.1111111111111112,0.9900990099009901,187.05,9,11,37410.0,6000.0,26423.8
55,1002084,overbook_bump_stress,rule_based,17029.049504950497,43368.0,1.0,1.1222222222222222,1.0,184.69306930693068,9,13,37308.0,6060.0,26338.950495049503
56,1002085,overbook_bump_stress,rule_based,18145.049504950497,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,8,14,37578.0,6060.0,25492.950495049503
57,1002086,overbook_bump_stress,rule_based,18961.643564356436,43548.0,1.0,1.1222222222222222,1.0,185.58415841584159,7,15,37488.0,6060.0,24586.356435643564
58,1002087,overbook_bump_stress,rule_based,10078.07920792079,43608.0,1.0,1.1222222222222222,1.0,185.88118811881188,17,5,37548.0,6060.0,33529.92079207921
59,1002088,overbook_bump_stress,rule_based,10951.10891089109,43578.0,1.0,1.1222222222222222,1.0,185.73267326732673,16,6,37518.0,6060.0,32626.89108910891
60,1002089,overbook_bump_stress,rule_based,12606.871287128713,43398.0,1.0,1.1222222222222222,1.0,184.84158415841586,14,8,37338.0,6060.0,30791.128712871287
61,1002090,overbook_bump_stress,rule_based,13674.455445544554,43638.0,1.0,1.1222222222222222,1.0,186.02970297029702,13,9,37578.0,6060.0,29963.544554455446
62,1002091,overbook_bump_stress,rule_based,9958.673267326732,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,17,5,37368.0,6060.0,33469.32673267327
63,1002092,overbook_bump_stress,rule_based,16188.396039603962,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,10,12,37368.0,6060.0,27239.603960396038
64,1002093,overbook_bump_stress,rule_based,13607.623762376235,43548.0,1.0,1.1222222222222222,1.0,185.58415841584159,13,9,37488.0,6060.0,29940.376237623765
65,1002094,overbook_bump_stress,rule_based,16153.455958549224,41637.0,1.0,1.0722222222222222,0.9554455445544554,185.7357512953368,8,5,35847.0,5790.0,25483.544041450776
66,1002095,overbook_bump_stress,rule_based,14797.287128712873,43938.0,1.0,1.1222222222222222,1.0,187.5148514851485,12,10,37878.0,6060.0,29140.712871287127
67,1002096,overbook_bump_stress,rule_based,11738.59405940594,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,15,7,37368.0,6060.0,31689.40594059406
68,1002097,overbook_bump_stress,rule_based,12910.435643564357,43818.0,1.0,1.1222222222222222,1.0,186.92079207920793,14,8,37758.0,6060.0,30907.564356435643
69,1002098,overbook_bump_stress,rule_based,11907.30693069307,43668.0,1.0,1.1222222222222222,1.0,186.17821782178217,15,7,37608.0,6060.0,31760.69306930693
70,1002099,overbook_bump_stress,rule_based,11844.039603960395,43578.0,1.0,1.1222222222222222,1.0,185.73267326732673,15,7,37518.0,6060.0,31733.960396039605
71,1002100,overbook_bump_stress,rule_based,15345.366336633662,43488.0,1.0,1.1222222222222222,1.0,185.2871287128713,11,11,37428.0,6060.0,28142.633663366338
72,1002101,overbook_bump_stress,rule_based,15392.297029702968,43548.0,1.0,1.1222222222222222,1.0,185.58415841584159,11,11,37488.0,6060.0,28155.702970297032
73,1002102,overbook_bump_stress,rule_based,17349.544554455446,43758.0,1.0,1.1222222222222222,1.0,186.62376237623764,9,13,37698.0,6060.0,26408.455445544554
74,1002103,overbook_bump_stress,rule_based,15274.9702970297,43398.0,1.0,1.1222222222222222,1.0,184.84158415841586,11,11,37338.0,6060.0,28123.0297029703
75,1002104,overbook_bump_stress,rule_based,14522.831683168319,43578.0,1.0,1.1222222222222222,1.0,185.73267326732673,12,10,37518.0,6060.0,29055.16831683168
76,1002105,overbook_bump_stress,rule_based,13607.623762376235,43548.0,1.0,1.1222222222222222,1.0,185.58415841584159,13,9,37488.0,6060.0,29940.376237623765
77,1002106,overbook_bump_stress,rule_based,21458.545454545456,42462.0,1.0,1.1,0.9801980198019802,184.45454545454547,3,15,36522.0,5940.0,21003.454545454544
78,1002107,overbook_bump_stress,rule_based,15368.831683168319,43518.0,1.0,1.1222222222222222,1.0,185.43564356435644,11,11,37458.0,6060.0,28149.16831683168
79,1002108,overbook_bump_stress,rule_based,11033.089108910892,43698.0,1.0,1.1222222222222222,1.0,186.32673267326732,16,6,37638.0,6060.0,32664.91089108911
80,1002109,overbook_bump_stress,rule_based,12650.237623762376,43458.0,1.0,1.1222222222222222,1.0,185.13861386138615,14,8,37398.0,6060.0,30807.762376237624
81,1002110,overbook_bump_stress,rule_based,13696.732673267325,43668.0,1.0,1.1222222222222222,1.0,186.17821782178217,13,9,37608.0,6060.0,29971.267326732675
82,1002111,overbook_bump_stress,rule_based,14408.475247524751,43428.0,1.0,1.1222222222222222,1.0,184.990099009901,12,10,37368.0,6060.0,29019.52475247525
